persona_name,persona_archetype,question_id,question_category,run_number,brand,canonical,sentiment,rank,attributes,quote
Priya,Macro-Tracking Fitness Enthusiast,Q5_01,strategic_planning,3,Burger King,Burger King,negative,mentioned,variety,"Chains I'd avoid for this: McDonald’s, Wendy’s, or Burger King—too hard to please vegans/vegetarians, not enough macro-friendly diversity."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,1,Chipotle,Chipotle,positive,primary,"protein, customization, variety","Chipotle - Order: Burrito Bowl with double chicken, white rice, black beans, fajita veggies, tomato salsa, and a little bit of cheese."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,1,Chick-fil-A,Chick-fil-A,positive,primary,"protein, taste, health",Chick-fil-A - Order: Grilled Chicken Sandwich (no sauce) + 12-count Grilled Nuggets
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,1,Wendy’s,Wendy's,positive,primary,"protein, variety, value",Wendy’s - Order: Grilled Chicken Wrap + Small Chili
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,1,Subway,Subway,positive,primary,"protein, variety, customization","Subway - Order: 6-inch Turkey, Egg White, and Cheese on wheat, double the meat, lots of veggies"
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,1,Panda Express,Panda Express,positive,primary,"protein, health, variety","Panda Express - Order: ""Bowl"" with Super Greens instead of rice, Double Grilled Teriyaki Chicken (no sauce or sauce on the side)"
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Chipotle,Chipotle,positive,primary,"protein, variety, customization","Chipotle (or similar burrito bowl spot)
- What I order: Double chicken or steak bowl (sometimes half and half), brown rice (light scoop or skip if I had a ton of carbs during the day), fajita veggies, tomato salsa, lettuce."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Chick-fil-A,Chick-fil-A,positive,primary,"protein, health, customization","Chick-fil-A
- What I order: Grilled chicken sandwich (no butter on the bun), add a side of grilled nuggets (8ct)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Subway,Subway,positive,primary,"protein, variety, customization","Subway
- What I order: 6"" Turkey breast & Black Forest ham, double meat, all veggies, no cheese, mustard or vinaigrette."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Panda Express,Panda Express,positive,primary,"protein, customization","Panda Express
- What I order: Super Greens entrée (sub for rice), Double Grilled Teriyaki Chicken."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Taco Bell,Taco Bell,positive,primary,"protein, customization","Taco Bell
- What I order: Power Menu Bowl, chicken, no sour cream, light cheese, extra black beans, guac optional."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,McDonald's,McDonald's,positive,secondary,"protein, customization","At almost any burger spot (McDonald's, Wendy’s, etc.) I do grilled chicken sandwiches (no mayo), ask for double patty if they do grilled, side salad or apple slices."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,2,Wendy’s,Wendy's,positive,secondary,"protein, customization","At almost any burger spot (McDonald's, Wendy’s, etc.) I do grilled chicken sandwiches (no mayo), ask for double patty if they do grilled, side salad or apple slices."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,3,Chipotle,Chipotle,positive,primary,"protein, value, customization","Chipotle
- My Go-to Order: Bowl with double chicken, white rice (or half rice), black beans, fajita veggies, tomato salsa, and lettuce. Skip the cheese/sour cream to save calories if needed. Their chicken is high in protein and relatively lean."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,3,Chick-fil-A,Chick-fil-A,positive,primary,"protein, health, customization","Chick-fil-A
- Order: Grilled Chicken Sandwich (add extra grilled filet if possible), and a side of Fruit Cup or Superfood Side. Or go for a 12-count Grilled Nuggets with side salad (no dressing or light dressing)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,3,Wendy’s,Wendy's,positive,primary,"protein, value, customization","Wendy’s
- Order: Grilled Chicken Sandwich and a small chili. Skip mayo for lower fat. Chili is surprisingly high protein for the calories."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,3,Subway,Subway,positive,primary,"protein, customization, health","Subway
- Order: 6” or footlong Turkey or Rotisserie Chicken sub on whole wheat, pile on veggies, mustard/vinegar for sauce, add double meat for protein bang."
Priya,Macro-Tracking Fitness Enthusiast,Q5_02,strategic_planning,3,Starbucks,Starbucks,positive,primary,"protein, convenience","Starbucks
- Order: 2x Egg White & Roasted Red Pepper Sous Vide Egg Bites and Protein Box (or just double up on egg bites)"
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,1,El Pollo Loco,El Pollo Loco,positive,primary,"protein, quality, health, variety, taste, consistency","Chain Recommendation: El Pollo Loco

They often get overshadowed by the bigger Mexican fast food names, but they’re killer if protein is your priority. Everything’s grilled and the nutrition info is straightforward."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,1,MOD Pizza,MOD Pizza,positive,secondary,"protein, variety, customization","MOD Pizza: Go for a protein-stacked salad bowl with grilled chicken, roasted red peppers, and pickled red onions—skip cheese and croutons for macros."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,1,Shake Shack,Shake Shack,positive,secondary,"protein, variety","Shake Shack: Grilled chicken bites (not available everywhere), side salad, and a split protein-style burger if you’re craving variety without all the carbs."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,2,El Pollo Loco,El Pollo Loco,positive,primary,"protein, customizable, quality, taste, health, variety, value","I’d recommend trying **El Pollo Loco** if you haven’t already. They *fly* under the radar for high-protein and customizable fast food, especially if you’re prioritizing both performance fueling (hello, CrossFit recovery) and reasonably “clean” macros."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,2,CAVA,CAVA,positive,secondary,"protein, customizable, variety, health","**CAVA (if you have one):** Build a “greens & grains” bowl, double grilled chicken, all the chopped veggies, skip or go light on spreads/dressing. ~40–60g protein easily."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,2,Chipotle,Chipotle,positive,secondary,"protein, customizable, variety, health","**Chipotle:** Salad bowl, double chicken or steak, fajita veggies, all the salsa, no rice/beans if you want to spare carbs. Skip cheese/sour cream. Easily hits 50g protein."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,2,Jersey Mike’s,Jersey Mike’s,positive,secondary,"protein, customizable, variety","**Jersey Mike’s:** Giant #7 or #3 sub “in a tub,” add extra meat, skip cheese and mayo for lower fat, load up veggies. Protein bomb, not too high in calories."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,3,CAVA,CAVA,positive,primary,"protein, variety, health, customization, quality","CAVA—Mediterranean build-your-own bowls = easy to load up on protein & veggies, and you control everything. Nutrition info is transparent and customization is top-notch."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,3,El Pollo Loco,El Pollo Loco,positive,primary,"protein, quality, health, variety","El Pollo Loco—Underrated for quality lean protein (fire-grilled chicken), lots of salsa/veggie sides, and good macros if you skip tortillas/rice."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,3,Sweetgreen,Sweetgreen,positive,primary,"quality, protein, variety, health","Sweetgreen—Higher-end (pricier) build-a-bowl chain—excellent for huge salads loaded with grilled chicken, roasted tofu, even blackened fish in some locations."
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,3,Jersey Mike’s,Jersey Mike's,positive,primary,"protein, variety, customization",Jersey Mike’s—Surprising macro wins with the Sub in a Tub option—ditch the roll to turn any sub into a salad bowl. They’ll pile on protein if you ask.
Priya,Macro-Tracking Fitness Enthusiast,Q5_03,strategic_planning,3,Chipotle,Chipotle,positive,primary,"protein, customization, app, health","Chipotle (if you haven’t been, or if you get the same burrito every time)—Order via the app for easy macro tracking."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Chipotle,Chipotle,positive,primary,"protein, customization, transparency, health","I tend to recommend **Chipotle** or **Sweetgreen** (if those count as ""fast casual"")"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Sweetgreen,Sweetgreen,positive,primary,"quality, customization, health","I tend to recommend **Chipotle** or **Sweetgreen** (if those count as ""fast casual"")"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Chick-fil-A,Chick-fil-A,positive,primary,"protein, customization, health","for traditional fast food, **Chick-fil-A** and **Subway** are pretty easy to work with"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Subway,Subway,positive,primary,"protein, customization, health","for traditional fast food, **Chick-fil-A** and **Subway** are pretty easy to work with"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Panera,Panera Bread,positive,secondary,"protein, health",**Panera:** Protein bowls & half-salads with grilled chicken or steak.
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Starbucks,Starbucks,positive,secondary,"protein, portability, health","**Starbucks:** Protein boxes (egg & cheese, chicken & hummus, etc.), not huge, but decent for snacks."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Taco Bell,Taco Bell,positive,secondary,"protein, customization, health","**Taco Bell:** Power Bowls with chicken, steak, or black beans, ordered ""Fresco style."""
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,CAVA,CAVA,neutral,mentioned,transparency,Evergreen warning for things like CAVA or certain salad chains: Nutritional transparency can be spotty or the “healthy” dishes are actually calorie bombs if you don’t customize.
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Wendy’s,Wendy's,neutral,mentioned,,"If you want tips for ordering at a specific chain (like Wendy’s, McDonald’s, Panda Express, etc.), just ask—I've hacked most of them for both protein and calories!"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,McDonald’s,McDonald's,neutral,mentioned,,"If you want tips for ordering at a specific chain (like Wendy’s, McDonald’s, Panda Express, etc.), just ask—I've hacked most of them for both protein and calories!"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,1,Panda Express,Panda Express,neutral,mentioned,,"If you want tips for ordering at a specific chain (like Wendy’s, McDonald’s, Panda Express, etc.), just ask—I've hacked most of them for both protein and calories!"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Chipotle,Chipotle,positive,primary,"protein, customization, quality, variety, health","Tons of control over ingredients, transparent nutrition info, good options for lean proteins (chicken, steak, sofritas)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Chick-fil-A,Chick-fil-A,positive,secondary,"protein, quality, variety, health","Grilled nuggets, grilled chicken sandwiches, solid side options like side salad or fruit."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Subway,Subway,positive,secondary,"protein, customization, variety, health","Highly customizable, easy to pile on lean proteins and veggies, good bread or salad options."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,El Pollo Loco,El Pollo Loco,positive,secondary,"protein, quality, variety, health","Grilled chicken is the default, plenty of sides like steamed broccoli, beans, salads."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Starbucks,Starbucks,positive,secondary,"protein, variety, health, convenience","Protein boxes, breakfast sandwiches, and protein-rich egg bites."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Panera Bread,Panera Bread,neutral,mentioned,health,"Panera Bread: Looks super healthy, but portions/calories can spiral up with bread bowls, cheese, sauces."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,2,Freshii,Freshii,neutral,mentioned,health,"Freshii: Fresh branding, but be careful with dressings, grains, and add-ons."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Chipotle,Chipotle,positive,primary,"customizable, protein, variety, health, taste","Chipotle is my go-to for flexibility, flavor, and nutrition"
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Chick-fil-A,Chick-fil-A,positive,secondary,"protein, health, convenience, transparency",Chick-fil-A is right up there for convenience.
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Subway,Subway,positive,secondary,"customizable, protein, variety, health","Subway: Customizable subs or salads, tons of lean meats and veggie add-ons."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Panera Bread,Panera Bread,neutral,mentioned,"protein, health, variety",Panera Bread: Has good salad and bowl options—get double chicken for more protein.
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Starbucks,Starbucks,neutral,mentioned,"protein, portability, convenience","Starbucks: Protein boxes, egg white wraps, and some salads are macro-friendly for grab-and-go."
Priya,Macro-Tracking Fitness Enthusiast,Q5_04,strategic_planning,3,Taco Bell,Taco Bell,negative,mentioned,variety,"Taco Bell has some okay “Power Menu” bowls, but protein is usually low unless you double up."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,1,El Pollo Loco,El Pollo Loco,positive,primary,"protein, customization, health, value, quality, variety","El Pollo Loco is probably the most underrated fast food chain, especially from a macro-tracking, protein-focused perspective."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,1,Taco Bell,Taco Bell,negative,mentioned,nutritional transparency,"Their website and in-store menus are detailed so you can track pretty easily (which both Taco Bell and Chipotle still trip over, surprisingly)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,1,Chipotle,Chipotle,negative,mentioned,nutritional transparency,"Their website and in-store menus are detailed so you can track pretty easily (which both Taco Bell and Chipotle still trip over, surprisingly)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,1,Jersey Mike’s,Jersey Mike's,positive,secondary,"protein, customization, quality","Runner-up: Jersey Mike’s (sub bowl, double meat, loaded with veggies—more expensive, but reliable for protein)."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,2,El Pollo Loco,El Pollo Loco,positive,primary,"protein, health, quality, variety, taste, convenience","Honestly, I think **El Pollo Loco** is seriously underrated in the fast food world, especially for anyone who cares about macros or wants a genuinely nutrient-dense meal that doesn’t taste like diet food."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,2,Chipotle,Chipotle,negative,mentioned,health,"it’s *way* better, macro-wise, than Chipotle or CAVA if you’re watching fats and calories."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,2,CAVA,CAVA,negative,mentioned,health,"it’s *way* better, macro-wise, than Chipotle or CAVA if you’re watching fats and calories."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,2,Jersey Mike’s,Jersey Mike's,positive,secondary,"protein, variety, health","Honorable mention: **Jersey Mike’s**—if you get a #7 sub in a tub, add double meat, and pile on extra veggies, you get a super high-protein meal that doesn’t feel “fast food” at all."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,3,El Pollo Loco,El Pollo Loco,positive,primary,"protein, value, quality, variety, taste, health, consistency","El Pollo Loco is one of the most underrated fast food chains—especially for people like me who are serious about macros, protein intake, and not just going for the ""health halo"" marketing."
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,3,Chipotle,Chipotle,neutral,mentioned,,Most people still sleep on El Pollo Loco because it doesn’t have the hype of Chipotle or the “health” vibe of Sweetgreen...
Priya,Macro-Tracking Fitness Enthusiast,Q5_05,strategic_planning,3,Sweetgreen,Sweetgreen,neutral,mentioned,health,Most people still sleep on El Pollo Loco because it doesn’t have the hype of Chipotle or the “health” vibe of Sweetgreen...
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,1,McDonald’s,McDonald's,positive,primary,"value, speed, consistency, taste, convenience, portability","Double Quarter Pounder with Cheese meal—fills you up, no messing around. Fries always go down easy and the combo fits right in the budget."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,1,Wendy’s,Wendy's,positive,primary,"speed, consistency, taste, convenience, portability","Spicy Chicken Sandwich combo or a Dave’s Single combo. Both are solid for a quick lunch, good size sandwiches and their fries are always hot."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,1,Burger King,Burger King,positive,primary,"speed, consistency, taste, convenience, portability","Whopper meal. Can’t go wrong—big sandwich, solid fries, keeps you satisfied."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,1,Taco Bell,Taco Bell,positive,primary,"speed, consistency, taste, convenience, portability, value",Crunchwrap Supreme with a couple tacos or the $5-7 Box if it’s available. It's all hand-held and quick to eat.
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,1,Arby’s,Arby's,positive,primary,"speed, consistency, taste, convenience, portability","Classic Beef 'n Cheddar meal. Hearty sandwich, curly fries, fills you up."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,McDonald's,McDonald's,positive,primary,"value, taste, convenience, portability","Double Quarter Pounder with Cheese and fries. If you want to save a few bucks, two McDoubles and a small fry gets the job done."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,Wendy’s,Wendy's,positive,primary,"taste, variety, value","Spicy Chicken Sandwich or Dave’s Single Combo—get the fries and a medium drink. For more food, ask for a 4-piece nuggets on the side."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,Burger King,Burger King,positive,primary,"taste, variety, value",Whopper meal is always filling. Or go for two cheeseburgers and small onion rings if you’re looking to mix it up.
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,Taco Bell,Taco Bell,positive,primary,"value, taste, portability",Crunchwrap Supreme Combo or two Beefy 5-Layer Burritos and a drink. Those burritos are heavy and cheap.
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,Subway,Subway,positive,primary,"value, variety, portability",Footlong Cold Cut Combo or Meatball Marinara with all the veggies. You’ll get your money’s worth and it keeps well if you only eat half now and save the rest for later.
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,2,Arby’s,Arby's,positive,primary,"taste, variety",Classic Roast Beef Sandwich meal. Curly fries are a bonus.
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,3,McDonald's,McDonald's,positive,primary,"speed, consistency, taste, convenience, value","If I’ve under 20 minutes, McDonald's is usually the fastest."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,3,Wendy's,Wendy's,positive,secondary,"quality, taste, variety, value","Dave’s Double combo. Good beef flavor, fresh toppings, their fries are decent, and the combo's big enough to last me all afternoon."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,3,Burger King,Burger King,positive,secondary,"taste, variety, value","Whopper combo with cheese. It’s got that flame-grilled thing going on, lots of toppings, and you get a real full sandwich."
Dale,Practical Blue-Collar Tradesperson,Q1_01,spontaneous_occasion,3,Arby’s,Arby's,positive,secondary,"variety, taste","Classic Beef ‘n Cheddar meal. Those curly fries are a treat, and it’s something different if I’m tired of burgers."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,McDonald’s,McDonald's,positive,primary,"speed, consistency, convenience, value","McDonald’s, Wendy’s, Burger King—they’re everywhere, and you know exactly what you’re getting."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Wendy’s,Wendy's,positive,primary,"speed, consistency, convenience, value","McDonald’s, Wendy’s, Burger King—they’re everywhere, and you know exactly what you’re getting."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Burger King,Burger King,positive,primary,"speed, consistency, convenience, value","McDonald’s, Wendy’s, Burger King—they’re everywhere, and you know exactly what you’re getting."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Hardee’s,Hardee's,positive,secondary,"quality, taste","If you see a Hardee’s or Carl’s Jr, those are good too—their burgers tend to be a little more substantial."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Carl’s Jr,Carl's Jr.,positive,secondary,"quality, taste","If you see a Hardee’s or Carl’s Jr, those are good too—their burgers tend to be a little more substantial."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Arby’s,Arby's,positive,secondary,"variety, value","Arby’s roast beef combos are solid if you want something a little different, and they usually aren’t stingy with the fries."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,1,Subway,Subway,neutral,mentioned,,"a Subway or a pizza slice from inside isn’t a bad choice, but fast food drive-through is usually your quickest bet."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,McDonald’s,McDonald's,positive,primary,"speed, value, convenience, portability",Can’t go wrong with a classic: a double cheeseburger meal from McDonald’s
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Wendy’s,Wendy's,positive,primary,"speed, value, convenience, portability",a double cheeseburger meal from McDonald’s or Wendy’s
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Burger King,Burger King,positive,primary,"speed, value, convenience, portability, taste",a Whopper from Burger King if you like a flame-grilled burger
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Subway,Subway,positive,secondary,"value, variety, convenience","Subway’s got solid foot-long subs—get something like the Meatball Marinara or Italian B.M.T., and you’ll get your money’s worth."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Taco Bell,Taco Bell,positive,secondary,"value, variety, convenience, deals",Taco Bell is also an easy choice; their $5 to $7 boxes pack a lot of food for not much cash.
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Arby’s,Arby's,positive,secondary,"protein, value, convenience","If you spot an Arby’s, their roast beef combos are always a hearty choice."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,2,Sonic,Sonic,positive,secondary,"variety, convenience, taste","If you’re around a Sonic, their burgers and tots do the trick, plus you get a good drink selection."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,3,Wendy’s,Wendy's,positive,primary,"value, consistency, taste, convenience, portability","The Biggie Bag is hard to beat for value—burger (or chicken sandwich), 4-piece nuggets, fries, and a drink for around $6. Plenty to keep you going and always tastes the same, no matter where you are."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,3,McDonald’s,McDonald's,positive,secondary,"consistency, taste, convenience, portability","Quarter Pounder with Cheese meal is a reliable choice. Their fries are always hot if you hit the drive-thru at lunchtime, and the portions will stick with you."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,3,Burger King,Burger King,positive,secondary,"taste, value, variety, convenience, portability","The Whopper meal is usually big and filling, lots of flavor, and you can upgrade for onion rings if you want to mix it up. Their value menu has decent stuff too if you want to stretch your bucks."
Dale,Practical Blue-Collar Tradesperson,Q1_02,spontaneous_occasion,3,Arby’s,Arby's,positive,secondary,"taste, variety, value, convenience, portability, deals","If you’re tired of burgers, the Classic Beef ‘n Cheddar meal is solid—good size sandwich, curly fries, and a decent drink. Sometimes you can spot coupons for them, too."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,1,McDonald’s,McDonald's,positive,primary,"speed, consistency, convenience, value","you can’t go wrong with McDonald’s. Their drive-thru is fast and reliable, and you know what you’re getting every time—something like a Sausage McMuffin with Egg combo or a couple of breakfast burritos will definitely hold you over for a while."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,1,Burger King,Burger King,positive,secondary,"value, taste","Burger King’s pretty decent, too—their Croissan’wich hits the spot, and sometimes you can snag a two-for-$4 deal."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,1,Hardee’s,Hardee's,positive,secondary,"quality, value","Hardee’s (or Carl’s Jr., depending on where you are) makes a solid biscuit sandwich, and the portions are generous."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,1,Carl’s Jr.,Carl's Jr.,positive,secondary,"quality, value","Hardee’s (or Carl’s Jr., depending on where you are) makes a solid biscuit sandwich, and the portions are generous."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,1,Dunkin’,Dunkin',positive,secondary,"speed, convenience, taste","If you’re on the road and hit a Dunkin’, their breakfast sandwiches and coffee are both good and move you through quick."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,2,McDonald’s,McDonald's,positive,primary,"speed, consistency, value, taste, convenience",Hard to beat their breakfast sandwiches—Sausage McMuffin with Egg combo is reliable and comes with hash browns and a coffee. Fast drive-thru.
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,2,Burger King,Burger King,positive,secondary,"taste, variety, value","Their Croissan’wich is good—sausage, egg, and cheese on a croissant, pretty hearty. And you can get French toast sticks if you’ve got a sweet tooth."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,2,Wendy’s,Wendy's,positive,secondary,"quality, taste, protein",Their breakfast has actually gotten pretty decent—try the Breakfast Baconator if you want something that’ll stick with you awhile.
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,2,Hardee’s/Carl’s Jr.,Hardee's/Carl's Jr.,positive,secondary,"protein, taste, value","The Monster Biscuit fills you up—sausage, bacon, egg, cheese on a big biscuit."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,2,Dunkin’,Dunkin',positive,secondary,"speed, convenience, taste","Wake-Up Wraps hit the spot quick, plus a hot coffee."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,3,McDonald’s,McDonald's,positive,primary,"speed, consistency, taste, convenience, portability, protein","Hard to beat an Egg McMuffin or sausage biscuit meal. Hashbrowns are solid, coffee’s always hot, and you’re in and out in minutes."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,3,Dunkin’,Dunkin',positive,secondary,"speed, taste, convenience","Their bacon, egg & cheese on a bagel or croissant is a classic. Coffee’s strong, and there’s usually no big wait early."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,3,Burger King,Burger King,positive,secondary,"taste, convenience, variety","Their breakfast sandwiches are good size, and the French Toast Sticks are great if you want something sweet. Usually a little less hectic than McD’s too."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,3,Hardee’s/Carl’s Jr.,Hardee’s/Carl’s Jr.,positive,secondary,"taste, quality, protein","If you’re near one, the biscuits are about the best you’ll get at a chain. Sausage & egg biscuit is a meal, not a snack."
Dale,Practical Blue-Collar Tradesperson,Q1_03,spontaneous_occasion,3,Wendy’s,Wendy's,positive,secondary,"taste, quality, protein",Their breakfast has improved lately; the Breakfast Baconator is a beast and the seasoned potatoes are better than most hashbrowns.
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,Wendy's,Wendy's,positive,primary,"speed, value, convenience, taste","Grab a double cheeseburger meal with fries and a drink at Wendy's or Burger King. Plenty of food, and usually quick in the drive-through."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,Burger King,Burger King,positive,primary,"speed, value, convenience, taste","Grab a double cheeseburger meal with fries and a drink at Wendy's or Burger King. Plenty of food, and usually quick in the drive-through."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,Popeyes,Popeyes,positive,primary,"quality, taste, consistency",A 3-piece chicken tender meal from Popeyes or KFC is always reliable. Comes with a side and a biscuit or roll — hits the spot after a long day.
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,KFC,KFC,positive,primary,"quality, taste, consistency",A 3-piece chicken tender meal from Popeyes or KFC is always reliable. Comes with a side and a biscuit or roll — hits the spot after a long day.
